isbn,url
9780369705914,https://www.kobo.com/us/en/ebook/her-holiday-family-and-the-sheriff-s-christmas-twins
9780369705655,https://www.kobo.com/us/en/ebook/you-truly-assumed
9780369705525,https://www.kobo.com/us/en/ebook/the-betrayed-32
9780369705556,https://www.kobo.com/us/en/ebook/race-against-time-23
9780369705013,https://www.kobo.com/us/en/ebook/the-mckettrick-way-and-a-baby-and-a-betrothal
9780369706195,https://www.kobo.com/us/en/ebook/suspicious-a-hero-of-her-own
9780369705549,https://www.kobo.com/us/en/ebook/true-blue-k-9-unit-collection-vol-1
9780369705150,https://www.kobo.com/us/en/ebook/92-pacific-boulevard-10
9780369704252,https://www.kobo.com/us/en/ebook/dangerous-mountain-mission
9780369705303,https://www.kobo.com/us/en/ebook/the-truth-according-to-ginny-moon
9780369705877,https://www.kobo.com/us/en/ebook/the-amish-nurse-s-suitor-and-the-nanny-s-amish-family
9780369704849,https://www.kobo.com/us/en/ebook/the-forbidden-31
9780369705341,https://www.kobo.com/us/en/ebook/the-fall-of-shane-mackade-6
9780369705570,https://www.kobo.com/us/en/ebook/goddess-with-a-blade-vol-1
9780369705075,https://www.kobo.com/us/en/ebook/hold-me-close-22
9780369704894,https://www.kobo.com/us/en/ebook/snow-angel-cove-8
9780369705129,https://www.kobo.com/us/en/ebook/thunder-point-collection-volume-3
9780369704740,https://www.kobo.com/us/en/ebook/surviving-the-storm-17
9780369705044,https://www.kobo.com/us/en/search?query=9780369705044
9780369704955,https://www.kobo.com/us/en/ebook/did-someone-say-fiancee
9780369705822,https://www.kobo.com/us/en/ebook/april-in-spain
9780369705419,https://www.kobo.com/us/en/ebook/come-midnight
9780369705969,https://www.kobo.com/us/en/ebook/merry-christmas-cowboy-8
9780369706409,https://www.kobo.com/us/en/ebook/the-rancher-s-baby-surprise-and-the-cowboy-s-unexpected-baby
9780369705662,https://www.kobo.com/us/en/ebook/a-forgery-of-roses
9780369706362,https://www.kobo.com/us/en/ebook/the-viscount-who-vexed-me-2
9780369705587,https://www.kobo.com/us/en/ebook/goddess-with-a-blade-vol-2
9780369706829,https://www.kobo.com/us/en/ebook/the-innocent-carrying-his-legacy
9780369705686,https://www.kobo.com/us/en/ebook/this-cursed-crown
9780369706690,https://www.kobo.com/us/en/ebook/montana-mail-order-bride-1
9780369705761,https://www.kobo.com/us/en/ebook/suspicious-15
9780369704948,https://www.kobo.com/us/en/ebook/confessions-of-a-one-night-stand
9780369705532,https://www.kobo.com/us/en/ebook/stolen-identity-21
9780369706003,https://www.kobo.com/us/en/ebook/mountain-guardian
9780369705006,https://www.kobo.com/us/en/ebook/a-cold-creek-secret-and-a-brevia-beginning
9780369705211,https://www.kobo.com/us/en/ebook/1022-evergreen-place-9
9780369706478,https://www.kobo.com/us/en/ebook/the-cowboy-s-watch
9780369706249,https://www.kobo.com/us/en/ebook/a-promise-of-forgiveness
9780369705402,https://www.kobo.com/us/en/ebook/a-brambleberry-summer
9780369707307,https://www.kobo.com/us/en/ebook/harlequin-presents-november-2021-box-set-2-of-2
9780369706928,https://www.kobo.com/us/en/ebook/the-secret-behind-the-greek-s-return
9780369707079,https://www.kobo.com/us/en/ebook/beauty-in-the-billionaire-s-bed
9780369706027,https://www.kobo.com/us/en/ebook/the-holiday-heartbreaker
9780369706874,https://www.kobo.com/us/en/ebook/my-forbidden-royal-fling
9780369706607,https://www.kobo.com/us/en/ebook/his-texas-christmas-gift-1
9780369706973,https://www.kobo.com/us/en/ebook/the-flaw-in-his-red-hot-revenge
9780369707000,https://www.kobo.com/us/en/ebook/harlequin-presents-august-2021-box-set-2-of-2
9780369706256,https://www.kobo.com/us/en/ebook/claiming-her-legacy
9780369706980,https://www.kobo.com/us/en/ebook/off-limits-to-the-crown-prince
9780369706492,https://www.kobo.com/us/en/ebook/colorado-christmas-magic
9780369705884,https://www.kobo.com/us/en/ebook/the-lost-and-found-girl-3
9780369706720,https://www.kobo.com/us/en/ebook/the-rancher-s-want-ad-mix-up
9780369706621,https://www.kobo.com/us/en/ebook/taking-on-twins-12
9780369706058,https://www.kobo.com/us/en/ebook/an-honest-lie
9780369705983,https://www.kobo.com/us/en/ebook/one-little-spark-2
9780369705259,https://www.kobo.com/us/en/ebook/the-lester-family-trilogy
9780369706133,https://www.kobo.com/us/en/ebook/long-tall-texans-donavan-emmett
9780369706126,https://www.kobo.com/us/en/ebook/nanny-dearest-4
9780369706454,https://www.kobo.com/us/en/ebook/tempting-the-rancher-1
9780369707185,https://www.kobo.com/us/en/ebook/redeemed-by-his-new-york-cinderella
9780369706751,https://www.kobo.com/us/en/ebook/the-engagement-bargain-and-cowboy-seeks-a-bride
9780369706911,https://www.kobo.com/us/en/ebook/married-for-one-reason-only
9780369706652,https://www.kobo.com/us/en/ebook/the-amish-christmas-secret-and-the-amish-widow-s-christmas-hope-1
9780369705860,https://www.kobo.com/us/en/ebook/a-summer-amish-courtship-and-amish-reckoning
9780369705976,https://www.kobo.com/us/en/ebook/cowboy-wild-2
9780369706683,https://www.kobo.com/us/en/ebook/an-unlikely-duchess-3
9780369705693,https://www.kobo.com/us/en/ebook/night-moves-83
9780369705945,https://www.kobo.com/us/en/ebook/the-texan-s-inherited-family-and-a-home-for-his-family
9780369706119,https://www.kobo.com/us/en/ebook/forever-home-17
9780369705846,https://www.kobo.com/us/en/ebook/beyond-temptation-13
9780369707024,https://www.kobo.com/us/en/ebook/a-consequence-made-in-greece
9780369706744,https://www.kobo.com/us/en/ebook/big-sky-cowboy-and-big-sky-daddy
9780369706348,https://www.kobo.com/us/en/ebook/the-duke-not-taken-1
9780369706331,https://www.kobo.com/us/en/ebook/pets-of-park-avenue
9780369706713,https://www.kobo.com/us/en/ebook/the-major-s-family-mission
9780369706942,https://www.kobo.com/us/en/ebook/claiming-his-cinderella-secretary
9780369706218,https://www.kobo.com/us/en/ebook/duty-or-desire-single-man-meets-single-mom
9780369706430,https://www.kobo.com/us/en/ebook/rancher-to-the-rescue-and-a-cowboy-in-shepherd-s-crossing
9780369706386,https://www.kobo.com/us/en/ebook/an-inconvenient-earl-1
9780369706225,https://www.kobo.com/us/en/ebook/familiar-stranger-collecting-evidence
9780369706232,https://www.kobo.com/us/en/ebook/tactical-crime-division-traverse-city-collection
9780369706881,https://www.kobo.com/us/en/ebook/invitation-from-the-venetian-billionaire
9780369706560,https://www.kobo.com/us/en/ebook/it-s-one-of-us
9780369706317,https://www.kobo.com/us/en/ebook/the-dachshund-wears-prada
9780369706591,https://www.kobo.com/us/en/ebook/suddenly-a-family-3
9780369706812,https://www.kobo.com/us/en/ebook/nine-months-to-claim-her
9780369707345,https://www.kobo.com/us/en/ebook/the-christmas-she-married-the-playboy
9780369707642,https://www.kobo.com/us/en/ebook/consequences-of-their-wedding-charade
9780369706966,https://www.kobo.com/us/en/ebook/from-one-night-to-desert-queen
9780369706898,https://www.kobo.com/us/en/ebook/harlequin-presents-july-2021-box-set-1-of-2
9780369708564,https://www.kobo.com/us/en/ebook/harlequin-desire-february-2022-box-set-2-of-2
9780369707123,https://www.kobo.com/us/en/ebook/crowned-for-his-desert-twins
9780369706188,https://www.kobo.com/us/en/ebook/stallion-tamer-wyoming-cowboy-justice
9780369706799,https://www.kobo.com/us/en/ebook/snowed-in-for-christmas-9
9780369705907,https://www.kobo.com/us/en/ebook/from-boss-to-bridegroom-and-family-of-her-dreams
9780369707574,https://www.kobo.com/us/en/ebook/claiming-his-virgin-princess
9780369707710,https://www.kobo.com/us/en/ebook/innocent-in-the-sicilian-s-palazzo
9780369707321,https://www.kobo.com/us/en/ebook/the-greek-secret-she-carries
9780369707482,https://www.kobo.com/us/en/ebook/the-rules-of-their-red-hot-reunion
9780369706164,https://www.kobo.com/us/en/ebook/hide-in-plain-sight-amish-rescue-1
9780369708106,https://www.kobo.com/us/en/ebook/secrets-of-a-one-night-stand
9780369707260,https://www.kobo.com/us/en/ebook/confessions-of-his-christmas-housekeeper
9780369706768,https://www.kobo.com/us/en/ebook/a-carolina-valentine
9780369707154,https://www.kobo.com/us/en/ebook/proof-of-their-one-hot-night
9780369707994,https://www.kobo.com/us/en/ebook/harlequin-presents-april-2022-box-set-1-of-2
9780369706904,https://www.kobo.com/us/en/ebook/harlequin-presents-july-2021-box-set-2-of-2
9780369707161,https://www.kobo.com/us/en/ebook/how-to-tempt-the-off-limits-billionaire
9780369707420,https://www.kobo.com/us/en/ebook/pregnant-by-the-wrong-prince
9780369706805,https://www.kobo.com/us/en/ebook/the-island-villa-2
9780369708953,https://www.kobo.com/us/en/ebook/harlequin-desire-july-2022-box-set-1-of-2
9780369707178,https://www.kobo.com/us/en/ebook/the-italian-s-bride-on-paper
9780369706201,https://www.kobo.com/us/en/ebook/a-soldier-s-return-engaged-to-the-single-mom
9780369707116,https://www.kobo.com/us/en/ebook/her-best-kept-royal-secret
9780369707277,https://www.kobo.com/us/en/ebook/unwrapped-by-her-italian-boss
9780369707697,https://www.kobo.com/us/en/ebook/penniless-and-pregnant-in-paradise
9780369707772,https://www.kobo.com/us/en/ebook/harlequin-presents-march-2022-box-set-1-of-2
9780369707680,https://www.kobo.com/us/en/ebook/a-deal-for-the-tycoon-s-diamonds
9780369708519,https://www.kobo.com/us/en/ebook/a-song-of-secrets-1
9780369708182,https://www.kobo.com/us/en/ebook/bidding-on-a-texan
9780369707130,https://www.kobo.com/us/en/ebook/forbidden-to-her-spanish-boss
9780369707819,https://www.kobo.com/us/en/ebook/cinderella-s-invitation-to-greece
9780369708090,https://www.kobo.com/us/en/ebook/how-to-catch-a-bad-boy
9780369706836,https://www.kobo.com/us/en/ebook/secrets-of-cinderella-s-awakening
9780369707871,https://www.kobo.com/us/en/ebook/harlequin-presents-may-2022-box-set-1-of-2
9780369707925,https://www.kobo.com/us/en/ebook/stolen-from-her-royal-wedding
9780369707512,https://www.kobo.com/us/en/ebook/promoted-to-the-greek-s-wife
9780369707543,https://www.kobo.com/us/en/ebook/his-secretly-pregnant-cinderella
9780369708175,https://www.kobo.com/us/en/ebook/rancher-s-christmas-storm
9780369707659,https://www.kobo.com/us/en/ebook/the-billionaire-s-last-minute-marriage
9780369708830,https://www.kobo.com/us/en/ebook/rocky-mountain-rivals
9780369708434,https://www.kobo.com/us/en/ebook/the-perfect-fake-date
9780369707550,https://www.kobo.com/us/en/ebook/forbidden-nights-in-barcelona
9780369707734,https://www.kobo.com/us/en/ebook/cinderella-for-the-miami-playboy
9780369708045,https://www.kobo.com/us/en/ebook/who-s-the-boss-now-1
9780369707796,https://www.kobo.com/us/en/ebook/the-heirs-his-housekeeper-carried
9780369708663,https://www.kobo.com/us/en/ebook/the-rancher-s-reckoning
9780369708229,https://www.kobo.com/us/en/ebook/what-happens-at-christmas-10
9780369708410,https://www.kobo.com/us/en/ebook/married-by-contract-1
9780369707239,https://www.kobo.com/us/en/ebook/pregnant-after-one-forbidden-night
9780369708144,https://www.kobo.com/us/en/ebook/best-laid-wedding-plans-1
9780369708151,https://www.kobo.com/us/en/ebook/harlequin-desire-september-2021-box-set-1-of-2
9780369708137,https://www.kobo.com/us/en/ebook/ways-to-tempt-the-boss
9780369708885,https://www.kobo.com/us/en/ebook/harlequin-desire-june-2022-box-set-2-of-2
9780369708823,https://www.kobo.com/us/en/ebook/the-secret-heir-returns
9780369707284,https://www.kobo.com/us/en/ebook/the-billionaire-s-proposition-in-paris
9780369707031,https://www.kobo.com/us/en/ebook/nine-months-to-tame-the-tycoon
9780369707468,https://www.kobo.com/us/en/ebook/vows-on-the-virgin-s-terms
9780369707987,https://www.kobo.com/us/en/ebook/harlequin-presents-june-2022-box-set-2-of-2
9780369708076,https://www.kobo.com/us/en/ebook/harlequin-desire-august-2021-box-set-1-of-2
9780369708526,https://www.kobo.com/us/en/ebook/midnight-son-5
9780369707758,https://www.kobo.com/us/en/ebook/snowbound-with-his-forbidden-princess
9780369707901,https://www.kobo.com/us/en/ebook/the-billionaire-s-one-night-baby
9780369707857,https://www.kobo.com/us/en/ebook/one-night-with-her-forgotten-husband
9780369707789,https://www.kobo.com/us/en/ebook/harlequin-presents-march-2022-box-set-2-of-2
9780369707598,https://www.kobo.com/us/en/ebook/harlequin-presents-february-2022-box-set-1-of-2
9780369708069,https://www.kobo.com/us/en/ebook/promises-from-a-playboy
9780369708380,https://www.kobo.com/us/en/ebook/backstage-benefits
9780369708601,https://www.kobo.com/us/en/ebook/ever-after-exes
9780369707444,https://www.kobo.com/us/en/ebook/returning-for-his-unknown-son
9780369707390,https://www.kobo.com/us/en/ebook/harlequin-presents-december-2021-box-set-1-of-2
9780369707505,https://www.kobo.com/us/en/ebook/harlequin-presents-january-2022-box-set-2-of-2
9780369707192,https://www.kobo.com/us/en/ebook/harlequin-presents-october-2021-box-set-1-of-2
9780369707840,https://www.kobo.com/us/en/ebook/banished-prince-to-desert-boss
9780369707918,https://www.kobo.com/us/en/ebook/maid-for-the-greek-s-ring
9780369708793,https://www.kobo.com/us/en/ebook/harlequin-desire-may-2022-box-set-1-of-2
9780369708502,https://www.kobo.com/us/en/ebook/from-feuding-to-falling
9780369707895,https://www.kobo.com/us/en/ebook/a-vow-to-claim-his-hidden-son
9780369708373,https://www.kobo.com/us/en/ebook/inconvenient-attraction
9780369707727,https://www.kobo.com/us/en/ebook/revealing-her-nine-month-secret
9780369708120,https://www.kobo.com/us/en/ebook/the-fake-engagement-favor
9780369707949,https://www.kobo.com/us/en/ebook/reclaiming-his-ruined-princess
9780369708595,https://www.kobo.com/us/en/ebook/husband-in-name-only-3
9780369707932,https://www.kobo.com/us/en/ebook/the-secret-she-kept-in-bollywood
9780369709912,https://www.kobo.com/us/en/ebook/harlequin-intrigue-february-2022-box-set-1-of-2
9780369708199,https://www.kobo.com/us/en/ebook/the-ex-upstairs
9780369709233,https://www.kobo.com/us/en/ebook/texas-baby-conspiracy
9780369708014,https://www.kobo.com/us/en/ebook/trapped-with-the-texan
9780369708489,https://www.kobo.com/us/en/ebook/harlequin-desire-january-2022-box-set-2-of-2
9780369709103,https://www.kobo.com/us/en/ebook/an-absence-of-motive
9780369708366,https://www.kobo.com/us/en/ebook/holiday-playbook
9780369707451,https://www.kobo.com/us/en/ebook/one-snowbound-new-year-s-night
9780369709134,https://www.kobo.com/us/en/ebook/tracing-a-kidnapper
9780369708328,https://www.kobo.com/us/en/ebook/harlequin-desire-november-2021-box-set-2-of-2
9780369708083,https://www.kobo.com/us/en/ebook/harlequin-desire-august-2021-box-2-of-2
9780369708694,https://www.kobo.com/us/en/ebook/playing-by-the-marriage-rules
9780369708441,https://www.kobo.com/us/en/ebook/return-of-the-rancher-1
9780369708915,https://www.kobo.com/us/en/ebook/after-hours-temptation
9780369709752,https://www.kobo.com/us/en/ebook/sniffing-out-danger
9780369708809,https://www.kobo.com/us/en/ebook/harlequin-desire-may-2022-box-set-2-of-2
9780369708656,https://www.kobo.com/us/en/ebook/what-happens-on-vacation
9780369709141,https://www.kobo.com/us/en/ebook/surviving-the-truth-2
9780369709899,https://www.kobo.com/us/en/ebook/harlequin-intrigue-june-2022-box-set-1-of-2
9780369708618,https://www.kobo.com/us/en/ebook/one-night-consequence
9780369708557,https://www.kobo.com/us/en/ebook/harlequin-desire-february-2022-box-set-1-of-2
9780369708168,https://www.kobo.com/us/en/ebook/harlequin-desire-september-2021-box-set-2-of-2
9780369708540,https://www.kobo.com/us/en/ebook/the-problem-with-playboys
9780369708236,https://www.kobo.com/us/en/ebook/harlequin-desire-october-2021-box-set-1-of-2
9780369709363,https://www.kobo.com/us/en/ebook/harlequin-intrigue-november-2021-box-set-2-of-2
9780369708717,https://www.kobo.com/us/en/ebook/harlequin-desire-april-2022-box-set-1-of-2
9780369708625,https://www.kobo.com/us/en/ebook/the-wedding-dare
9780369709189,https://www.kobo.com/us/en/ebook/dead-in-the-water-69
9780369709059,https://www.kobo.com/us/en/ebook/cold-case-at-cardwell-ranch
9780369709318,https://www.kobo.com/us/en/ebook/rogue-christmas-operation
9780369708762,https://www.kobo.com/us/en/ebook/one-night-expectations
9780369709936,https://www.kobo.com/us/en/ebook/intimate-seduction-4
9780369709110,https://www.kobo.com/us/en/ebook/harlequin-intrigue-august-2021-box-set-1-of-2
9780369709578,https://www.kobo.com/us/en/ebook/john-doe-cold-case
9780369710406,https://www.kobo.com/us/en/ebook/harlequin-special-edition-november-2021-box-set-2-of-2
9780369709653,https://www.kobo.com/us/en/ebook/harlequin-intrigue-march-2022-box-set-1-of-2
9780369709561,https://www.kobo.com/us/en/ebook/an-operative-s-last-stand
9780369708533,https://www.kobo.com/us/en/ebook/million-dollar-mix-up
9780369709684,https://www.kobo.com/us/en/ebook/decoy-training
9780369708786,https://www.kobo.com/us/en/ebook/secrets-of-a-wedding-crasher
9780369708212,https://www.kobo.com/us/en/ebook/a-very-intimate-takeover
9780369708571,https://www.kobo.com/us/en/ebook/the-rebel-s-return-11
9780369710123,https://www.kobo.com/us/en/ebook/their-texas-triplets
9780369709608,https://www.kobo.com/us/en/ebook/held-hostage-at-whiskey-gulch
9780369709479,https://www.kobo.com/us/en/ebook/cowboy-in-the-crosshairs-1
9780369708670,https://www.kobo.com/us/en/ebook/wrong-brother-right-kiss
9780369709585,https://www.kobo.com/us/en/ebook/resolute-justice
9780369709073,https://www.kobo.com/us/en/ebook/a-stranger-on-her-doorstep
9780369708755,https://www.kobo.com/us/en/ebook/montana-legacy-4
9780369709783,https://www.kobo.com/us/en/ebook/to-catch-a-killer-18
9780369709691,https://www.kobo.com/us/en/ebook/setup-at-whiskey-gulch
9780369709868,https://www.kobo.com/us/en/ebook/undercover-rescue
9780369709387,https://www.kobo.com/us/en/ebook/conard-county-christmas-bodyguard
9780369708977,https://www.kobo.com/us/en/ebook/safeguarding-the-surrogate
9780369709639,https://www.kobo.com/us/en/ebook/dead-giveaway-26
9780369708342,https://www.kobo.com/us/en/ebook/how-to-handle-a-heartbreaker-3
9780369710857,https://www.kobo.com/us/en/ebook/a-ranch-to-come-home-to
9780369710000,https://www.kobo.com/us/en/ebook/the-reunion-112
9780369709394,https://www.kobo.com/us/en/ebook/texas-abduction
9780369710024,https://www.kobo.com/us/en/ebook/the-rancher-s-summer-secret
9780369708878,https://www.kobo.com/us/en/ebook/harlequin-desire-june-2022-box-set-1-of-2
9780369708496,https://www.kobo.com/us/en/ebook/rancher-s-forgotten-rival
9780369710055,https://www.kobo.com/us/en/ebook/the-night-that-changed-everything-4
9780369708465,https://www.kobo.com/us/en/ebook/tall-dark-and-off-limits
9780369708984,https://www.kobo.com/us/en/ebook/the-trap-59
9780369708854,https://www.kobo.com/us/en/ebook/million-dollar-consequences
9780369710178,https://www.kobo.com/us/en/ebook/the-most-eligible-cowboy
9780369710345,https://www.kobo.com/us/en/ebook/a-kiss-at-the-mistletoe-rodeo
9780369709066,https://www.kobo.com/us/en/ebook/decoding-a-criminal
9780369709448,https://www.kobo.com/us/en/ebook/harlequin-intrigue-december-2021-box-set-2-of-2
9780369710963,https://www.kobo.com/us/en/ebook/harlequin-special-edition-june-2022-box-set-2-of-2
9780369709417,https://www.kobo.com/us/en/ebook/alaskan-christmas-escape
9780369709509,https://www.kobo.com/us/en/ebook/chasing-the-violet-killer
9780369710192,https://www.kobo.com/us/en/ebook/the-puppy-problem-2
9780369709127,https://www.kobo.com/us/en/ebook/harlequin-intrigue-august-2021-box-set-2-of-2
9780369709707,https://www.kobo.com/us/en/ebook/grizzly-creek-standoff
9780369709042,https://www.kobo.com/us/en/ebook/harlequin-intrigue-july-2021-box-set-2-of-2
9780369709882,https://www.kobo.com/us/en/ebook/the-heart-shaped-murders
9780369709028,https://www.kobo.com/us/en/ebook/cold-case-true-crime
9780369709851,https://www.kobo.com/us/en/ebook/newlywed-assignment
9780369709493,https://www.kobo.com/us/en/ebook/little-girl-gone-12
9780369710468,https://www.kobo.com/us/en/ebook/moonlight-menorahs-and-mistletoe
9780369709462,https://www.kobo.com/us/en/ebook/disappearance-at-dakota-ridge
9780369709677,https://www.kobo.com/us/en/ebook/murder-gone-cold
9780369709769,https://www.kobo.com/us/en/ebook/undercover-couple
9780369709837,https://www.kobo.com/us/en/ebook/sticking-to-her-guns
9780369709264,https://www.kobo.com/us/en/ebook/christmas-data-breach
9780369709288,https://www.kobo.com/us/en/ebook/harlequin-intrigue-october-2021-box-set-2-of-2
9780369709172,https://www.kobo.com/us/en/ebook/missing-at-christmas
9780369709424,https://www.kobo.com/us/en/ebook/bayou-christmas-disappearance
9780369709530,https://www.kobo.com/us/en/ebook/murder-on-prescott-mountain
9780369710499,https://www.kobo.com/us/en/ebook/their-new-year-s-beginning
9780369709820,https://www.kobo.com/us/en/ebook/harlequin-intrigue-may-2022-box-set-2-of-2
9780369709295,https://www.kobo.com/us/en/ebook/texas-stalker
9780369709271,https://www.kobo.com/us/en/ebook/harlequin-intrigue-october-2021-box-set-1-of-2
9780369709240,https://www.kobo.com/us/en/ebook/kentucky-crime-ring
9780369710215,https://www.kobo.com/us/en/ebook/last-chance-marriage-rescue
9780369710352,https://www.kobo.com/us/en/ebook/twelve-dates-of-christmas-6
9780369710437,https://www.kobo.com/us/en/ebook/merry-christmas-baby-15
9780369709776,https://www.kobo.com/us/en/ebook/dodging-bullets-in-blue-valley
9780369711182,https://www.kobo.com/us/en/ebook/a-blues-singer-to-redeem-him
9780369710208,https://www.kobo.com/us/en/ebook/a-delicious-dilemma
9780369711373,https://www.kobo.com/us/en/ebook/the-duke-s-counterfeit-wife
9780369710338,https://www.kobo.com/us/en/ebook/the-father-of-her-sons
9780369708960,https://www.kobo.com/us/en/ebook/harlequin-desire-july-2022-box-set-2-of-2
9780369711151,https://www.kobo.com/us/en/ebook/marriage-deal-with-the-devilish-duke
9780369709219,https://www.kobo.com/us/en/ebook/trapping-a-terrorist
9780369710048,https://www.kobo.com/us/en/ebook/not-their-first-rodeo
9780369710420,https://www.kobo.com/us/en/ebook/sleigh-ride-with-the-rancher-3
9780369709905,https://www.kobo.com/us/en/ebook/harlequin-intrigue-june-2022-box-set-2-of-2
9780369710635,https://www.kobo.com/us/en/ebook/harlequin-special-edition-february-2022-box-set-1-of-2
9780369710475,https://www.kobo.com/us/en/ebook/harlequin-special-edition-december-2021-box-set-1-of-2
9780369710222,https://www.kobo.com/us/en/ebook/the-family-she-didn-t-expect
9780369710130,https://www.kobo.com/us/en/ebook/their-rancher-protector
9780369709967,https://www.kobo.com/us/en/ebook/strangers-in-paradise-11
9780369710147,https://www.kobo.com/us/en/ebook/accidental-homecoming
9780369710031,https://www.kobo.com/us/en/ebook/the-major-gets-it-right
